id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	epi_Ciliated|epi_Ciliated	epi_Ciliated|epi_Pre-ciliated	epi_Ciliated|epi_SOX9_LGR5	epi_Ciliated|epi_SOX9_prolif	epi_Ciliated|epi_SOX9	epi_Ciliated|Fibroblast eS	epi_Ciliated|Lymphoid	epi_Ciliated|Myeloid	epi_Ciliated|Fibroblast C7	epi_Pre-ciliated|epi_Ciliated	epi_Pre-ciliated|epi_Pre-ciliated	epi_Pre-ciliated|epi_SOX9_LGR5	epi_Pre-ciliated|epi_SOX9_prolif	epi_Pre-ciliated|epi_SOX9	epi_Pre-ciliated|Fibroblast eS	epi_Pre-ciliated|Lymphoid	epi_Pre-ciliated|Myeloid	epi_Pre-ciliated|Fibroblast C7	epi_SOX9_LGR5|epi_Ciliated	epi_SOX9_LGR5|epi_Pre-ciliated	epi_SOX9_LGR5|epi_SOX9_LGR5	epi_SOX9_LGR5|epi_SOX9_prolif	epi_SOX9_LGR5|epi_SOX9	epi_SOX9_LGR5|Fibroblast eS	epi_SOX9_LGR5|Lymphoid	epi_SOX9_LGR5|Myeloid	epi_SOX9_LGR5|Fibroblast C7	epi_SOX9_prolif|epi_Ciliated	epi_SOX9_prolif|epi_Pre-ciliated	epi_SOX9_prolif|epi_SOX9_LGR5	epi_SOX9_prolif|epi_SOX9_prolif	epi_SOX9_prolif|epi_SOX9	epi_SOX9_prolif|Fibroblast eS	epi_SOX9_prolif|Lymphoid	epi_SOX9_prolif|Myeloid	epi_SOX9_prolif|Fibroblast C7	epi_SOX9|epi_Ciliated	epi_SOX9|epi_Pre-ciliated	epi_SOX9|epi_SOX9_LGR5	epi_SOX9|epi_SOX9_prolif	epi_SOX9|epi_SOX9	epi_SOX9|Fibroblast eS	epi_SOX9|Lymphoid	epi_SOX9|Myeloid	epi_SOX9|Fibroblast C7	Fibroblast eS|epi_Ciliated	Fibroblast eS|epi_Pre-ciliated	Fibroblast eS|epi_SOX9_LGR5	Fibroblast eS|epi_SOX9_prolif	Fibroblast eS|epi_SOX9	Fibroblast eS|Fibroblast eS	Fibroblast eS|Lymphoid	Fibroblast eS|Myeloid	Fibroblast eS|Fibroblast C7	Lymphoid|epi_Ciliated	Lymphoid|epi_Pre-ciliated	Lymphoid|epi_SOX9_LGR5	Lymphoid|epi_SOX9_prolif	Lymphoid|epi_SOX9	Lymphoid|Fibroblast eS	Lymphoid|Lymphoid	Lymphoid|Myeloid	Lymphoid|Fibroblast C7	Myeloid|epi_Ciliated	Myeloid|epi_Pre-ciliated	Myeloid|epi_SOX9_LGR5	Myeloid|epi_SOX9_prolif	Myeloid|epi_SOX9	Myeloid|Fibroblast eS	Myeloid|Lymphoid	Myeloid|Myeloid	Myeloid|Fibroblast C7	Fibroblast C7|epi_Ciliated	Fibroblast C7|epi_Pre-ciliated	Fibroblast C7|epi_SOX9_LGR5	Fibroblast C7|epi_SOX9_prolif	Fibroblast C7|epi_SOX9	Fibroblast C7|Fibroblast eS	Fibroblast C7|Lymphoid	Fibroblast C7|Myeloid	Fibroblast C7|Fibroblast C7	epi_Ciliated|epi_Lumenal 1	epi_Ciliated|epi_Lumenal 2	epi_Ciliated|epi_Glandular	epi_Ciliated|epi_Glandular_secretory	epi_Ciliated|Fibroblast dS	epi_Lumenal 1|epi_Ciliated	epi_Lumenal 1|epi_Lumenal 1	epi_Lumenal 1|epi_Lumenal 2	epi_Lumenal 1|epi_Glandular	epi_Lumenal 1|epi_Glandular_secretory	epi_Lumenal 1|Fibroblast dS	epi_Lumenal 1|Lymphoid	epi_Lumenal 1|epi_SOX9	epi_Lumenal 1|Fibroblast C7	epi_Lumenal 1|Myeloid	epi_Lumenal 2|epi_Ciliated	epi_Lumenal 2|epi_Lumenal 1	epi_Lumenal 2|epi_Lumenal 2	epi_Lumenal 2|epi_Glandular	epi_Lumenal 2|epi_Glandular_secretory	epi_Lumenal 2|Fibroblast dS	epi_Lumenal 2|Lymphoid	epi_Lumenal 2|epi_SOX9	epi_Lumenal 2|Fibroblast C7	epi_Lumenal 2|Myeloid	epi_Glandular|epi_Ciliated	epi_Glandular|epi_Lumenal 1	epi_Glandular|epi_Lumenal 2	epi_Glandular|epi_Glandular	epi_Glandular|epi_Glandular_secretory	epi_Glandular|Fibroblast dS	epi_Glandular|Lymphoid	epi_Glandular|epi_SOX9	epi_Glandular|Fibroblast C7	epi_Glandular|Myeloid	epi_Glandular_secretory|epi_Ciliated	epi_Glandular_secretory|epi_Lumenal 1	epi_Glandular_secretory|epi_Lumenal 2	epi_Glandular_secretory|epi_Glandular	epi_Glandular_secretory|epi_Glandular_secretory	epi_Glandular_secretory|Fibroblast dS	epi_Glandular_secretory|Lymphoid	epi_Glandular_secretory|epi_SOX9	epi_Glandular_secretory|Fibroblast C7	epi_Glandular_secretory|Myeloid	Fibroblast dS|epi_Ciliated	Fibroblast dS|epi_Lumenal 1	Fibroblast dS|epi_Lumenal 2	Fibroblast dS|epi_Glandular	Fibroblast dS|epi_Glandular_secretory	Fibroblast dS|Fibroblast dS	Fibroblast dS|Lymphoid	Fibroblast dS|epi_SOX9	Fibroblast dS|Fibroblast C7	Fibroblast dS|Myeloid	Lymphoid|epi_Lumenal 1	Lymphoid|epi_Lumenal 2	Lymphoid|epi_Glandular	Lymphoid|epi_Glandular_secretory	Lymphoid|Fibroblast dS	epi_SOX9|epi_Lumenal 1	epi_SOX9|epi_Lumenal 2	epi_SOX9|epi_Glandular	epi_SOX9|epi_Glandular_secretory	epi_SOX9|Fibroblast dS	Fibroblast C7|epi_Lumenal 1	Fibroblast C7|epi_Lumenal 2	Fibroblast C7|epi_Glandular	Fibroblast C7|epi_Glandular_secretory	Fibroblast C7|Fibroblast dS	Myeloid|epi_Lumenal 1	Myeloid|epi_Lumenal 2	Myeloid|epi_Glandular	Myeloid|epi_Glandular_secretory	Myeloid|Fibroblast dS
CPI-SC0EE5FCF62	WNT5A_FZD10_LRP6	simple:P41221	complex:FZD10_LRP6	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0D19712B9	WNT7A_FZD10_LRP6	simple:O00755	complex:FZD10_LRP6	WNT7A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC029ADF8EA	WNT11_FZD2_LRP5	simple:O96014	complex:FZD2_LRP5	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC055AF31A9	WNT2_FZD2_LRP5	simple:P09544	complex:FZD2_LRP5	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0EB633CED	WNT4_FZD2_LRP5	simple:P56705	complex:FZD2_LRP5	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0675C8528	WNT5A_FZD2_LRP5	simple:P41221	complex:FZD2_LRP5	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0AE0AAAFB	WNT7A_FZD2_LRP5	simple:O00755	complex:FZD2_LRP5	WNT7A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0ADD9F3A1	WNT7B_FZD2_LRP5	simple:P56706	complex:FZD2_LRP5	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC054FD289E	WNT11_FZD2_LRP6	simple:O96014	complex:FZD2_LRP6	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC08DE61392	WNT2_FZD2_LRP6	simple:P09544	complex:FZD2_LRP6	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0245AE3FF	WNT4_FZD2_LRP6	simple:P56705	complex:FZD2_LRP6	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC07D1540F8	WNT5A_FZD2_LRP6	simple:P41221	complex:FZD2_LRP6	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC069D8A1BA	WNT7A_FZD2_LRP6	simple:O00755	complex:FZD2_LRP6	WNT7A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC042468412	WNT7B_FZD2_LRP6	simple:P56706	complex:FZD2_LRP6	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC044BB9279	WNT11_FZD3_LRP5	simple:O96014	complex:FZD3_LRP5	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0B0BAF8DB	WNT2_FZD3_LRP5	simple:P09544	complex:FZD3_LRP5	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CPI-SC0671450D5	WNT2B_FZD3_LRP5	simple:Q93097	complex:FZD3_LRP5	WNT2B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0E11F543C	WNT4_FZD3_LRP5	simple:P56705	complex:FZD3_LRP5	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC081B09E04	WNT5A_FZD3_LRP5	simple:P41221	complex:FZD3_LRP5	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC02753B9BD	WNT5B_FZD3_LRP5	simple:Q9H1J7	complex:FZD3_LRP5	WNT5B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC092C6BB7D	WNT7A_FZD3_LRP5	simple:O00755	complex:FZD3_LRP5	WNT7A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0456BB36C	WNT7B_FZD3_LRP5	simple:P56706	complex:FZD3_LRP5	WNT7B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC06CA35957	WNT11_FZD3_LRP6	simple:O96014	complex:FZD3_LRP6	WNT11		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC03F9E6AC5	WNT2_FZD3_LRP6	simple:P09544	complex:FZD3_LRP6	WNT2		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CPI-SC015580274	WNT2B_FZD3_LRP6	simple:Q93097	complex:FZD3_LRP6	WNT2B		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC063989793	WNT4_FZD3_LRP6	simple:P56705	complex:FZD3_LRP6	WNT4		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPI-SC0B739B6BE	WNT5A_FZD3_LRP6	simple:P41221	complex:FZD3_LRP6	WNT5A		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
