cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
mes.Fibroblast_basalis	MFGE8	6.366269547160798e-07	3.824733882343525e-11	0.6411318159810824	0.881	0.859
mes.Fibroblast_basalis	MSX1	6.653455946621465e-07	3.997270018997576e-11	0.7251559249332878	0.286	0.156
mes.Fibroblast_basalis	PLPP3	2.7264127537732948e-06	1.6379770223930878e-10	0.8717360801628165	0.623	0.558
mes.Fibroblast_basalis	KRT19	3.761690486892919e-06	2.2599522300347967e-10	1.1111804359458335	0.504	0.378
mes.Fibroblast_basalis	COL14A1	4.572314584219304e-06	2.7469597982693326e-10	0.8225015126248489	0.702	0.636
mes.Fibroblast_basalis	C3	1.982520767946002e-05	1.191060839859418e-09	1.9160855927405336	0.29	0.17
mes.Fibroblast_basalis	FBLN5	2.712915260391376e-05	1.6298679846148247e-09	0.6104905276663841	0.544	0.436
mes.Fibroblast_basalis	LTBP1	5.082372867793207e-05	3.0533931317471957e-09	0.6344061182184328	0.571	0.448
mes.Fibroblast_basalis	CFB	6.608549126810023e-05	3.9702908541964694e-09	1.0944162624236309	0.139	0.056
mes.Fibroblast_basalis	SRPX	0.0001414530155535	8.498228630434108e-09	0.5894988462001457	0.365	0.256
mes.Fibroblast_basalis	BST2	0.0001974910229263	1.1864885727026033e-08	0.6940100217865589	0.345	0.219
mes.Fibroblast_basalis	A2M	0.0002908060557958	1.7471075746222572e-08	0.5930543334943614	0.615	0.494
mes.dStromal_early	IGF1	0.0	0.0	1.6933965879640227	0.997	0.64
mes.dStromal_early	REV3L	0.0	0.0	1.57282280998	0.974	0.684
mes.dStromal_early	MME	0.0	0.0	1.4949170863950338	0.935	0.411
mes.dStromal_early	CALB2	0.0	0.0	1.336884153386793	0.369	0.029
mes.dStromal_early	RORB	1.1927937195436333e-291	7.166078218946429e-296	1.5748689054084284	0.968	0.615
mes.dStromal_early	GDF7	7.550207049402722e-285	4.5360210570157555e-289	1.2123839212131775	0.889	0.39
mes.dStromal_early	FN1	6.410995949627551e-277	3.851604655829109e-281	1.75141759240894	0.955	0.711
mes.dStromal_early	TMEM196	1.5038757024542654e-275	9.034999714354254e-280	1.0222139733726958	0.615	0.15
mes.dStromal_early	PTGDS	2.116703880642811e-238	1.271675506544194e-242	2.2070322018173707	0.939	0.569
mes.dStromal_early	JAZF1	1.5677438412698984e-235	9.418707367196748e-240	1.0739903694452426	0.829	0.403
mes.dStromal_early	CILP	1.750354587268706e-233	1.0515798061091654e-237	0.9172065021146232	0.554	0.141
mes.dStromal_early	SULF2	1.1226843269899688e-229	6.7448742985279e-234	1.022351850771508	0.945	0.581
mes.dStromal_early	NAP1L1	1.0217148052441227e-215	6.138268580619543e-220	0.9769778191394822	0.997	0.946
mes.dStromal_early	PDGFRA	3.565656129190834e-206	2.1421785095769506e-210	1.033102595084986	0.957	0.569
mes.dStromal_early	ZBTB20	5.5209078195348894e-192	3.3168566053078347e-196	0.9866524200547035	0.964	0.801
mes.dStromal_early	ALDH1A3	6.075856226041973e-191	3.6502590724193296e-195	1.0970475918171312	0.621	0.214
mes.dStromal_early	IGFBP2	1.216091035802069e-171	7.306044072106149e-176	1.5035846900519174	0.977	0.861
mes.dStromal_early	COL3A1	1.0661631626578393e-170	6.405305873582692e-175	0.8829324829643266	1.0	0.985
mes.dStromal_early	P4HA2	1.7755885132583978e-170	1.06673986978576e-174	0.9013059971126904	0.816	0.503
mes.dStromal_early	PLEKHA5	5.3937454178746485e-168	3.2404598485278753e-172	0.9058252766112652	0.9	0.626
mes.dStromal_early	RAMP2	1.0026487570162768e-165	6.023723382494904e-170	0.8292989174898484	0.641	0.272
mes.dStromal_early	ECM1	1.709261929330827e-163	1.0268921173510525e-167	0.9457712777625672	0.911	0.569
mes.dStromal_early	ARHGAP20	2.514611042251341e-163	1.510730575098433e-167	0.7800770910000588	0.633	0.253
mes.dStromal_early	LMO4	8.562659908844727e-161	5.144283513874873e-165	1.0216418089373982	0.923	0.737
mes.dStromal_early	TMEM132C	1.7294286565506847e-156	1.0390079042058783e-160	0.6233687416771445	0.513	0.167
mes.dStromal_early	PEMT	6.146008577758763e-149	3.6924052735108224e-153	0.849383431695708	0.776	0.457
mes.dStromal_early	HOXA10	2.7892123078354667e-148	1.6757058022441974e-152	0.8263020735584323	0.939	0.688
mes.dStromal_early	PLCL1	6.178189338373184e-146	3.711738863546521e-150	0.7409287370037319	0.568	0.218
mes.dStromal_early	PTN	3.1956630496135998e-145	1.919893691567197e-149	1.2971034059561724	0.868	0.638
mes.dStromal_early	SFRP4	5.421514601760672e-144	3.2571430470175245e-148	0.624308373662438	0.949	0.584
mes.dStromal_early	HOXA11	5.043616443661641e-142	3.030109007907264e-146	0.7876956039417882	0.841	0.516
mes.dStromal_early	PLEKHH2	2.9433569654394204e-139	1.7683129861456416e-143	0.9326259407951962	0.793	0.486
mes.dStromal_early	F10	2.825760747082949e-138	1.6976634106836586e-142	0.8220342794968883	0.721	0.381
mes.dStromal_early	TXN	3.672370371095349e-134	2.20629040017744e-138	0.8467187846000392	0.998	0.922
mes.dStromal_early	SLC26A7	5.1659969531209906e-133	3.1036328946356205e-137	0.6303488633002319	0.294	0.059
mes.dStromal_early	PIK3R1	4.494869504167648e-130	2.7004322644443663e-134	0.831860775668462	0.918	0.66
mes.dStromal_early	MZT2B	2.5641866962377604e-125	1.5405146868355423e-129	0.6232230702603476	0.988	0.931
mes.dStromal_early	ZBTB8A	7.176267826284284e-125	4.3113654708827186e-129	0.7285944946542295	0.644	0.328
mes.dStromal_early	RASSF2	9.072410018874976e-124	5.450531702538283e-128	0.5625550493455924	0.494	0.178
mes.dStromal_early	FABP5	2.2990624677956335e-123	1.3812330836861725e-127	0.9606605967123356	0.732	0.412
mes.dStromal_early	ELN	2.348391202891908e-122	1.410868851241759e-126	0.744393044606414	0.582	0.251
mes.dStromal_early	SLF2	7.8778949820932915e-118	4.7328897459256787e-122	0.7169321050738011	0.63	0.315
mes.dStromal_early	S100A13	9.547188980790927e-115	5.735769889330686e-119	0.7460112500486327	0.97	0.784
mes.dStromal_early	DAB2	2.695208961250801e-111	1.6192303762395917e-115	0.6938979094627173	0.804	0.517
mes.dStromal_early	PLCXD3	6.628709107061665e-111	3.9824025876008796e-115	0.6248475950247989	0.352	0.101
mes.dStromal_early	ARGLU1	5.70136952037364e-110	3.425274569164097e-114	0.6945383865463624	0.959	0.881
mes.dStromal_early	MDK	3.893719066821399e-106	2.3392724943354762e-110	0.5800819401981481	0.991	0.854
mes.dStromal_early	CTSH	3.452892229049062e-101	2.074432099158343e-105	0.6688795251037195	0.647	0.359
mes.dStromal_early	ARHGAP21	6.218560830378624e-99	3.735993289503529e-103	0.6599525847841329	0.787	0.538
mes.dStromal_early	DIO2	2.2319371503425987e-98	1.3409054673130665e-102	0.6469637936721013	0.834	0.49
mes.dStromal_early	PGRMC1	4.888445588236945e-98	2.9368853038371547e-102	0.7020753024357482	0.92	0.748
mes.dStromal_early	SDK1	7.948494076844818e-98	4.775304341751168e-102	0.6053617767386867	0.613	0.318
mes.dStromal_early	OGN	4.1728565413150434e-96	2.506972989675604e-100	0.8858138383373348	0.69	0.371
mes.dStromal_early	OLFM1	1.0246052013877298e-94	6.155633531917872e-99	0.5622186517234293	0.446	0.172
mes.dStromal_early	ITGB8	4.5116825876443925e-91	2.710533245806184e-95	0.6529944635648526	0.65	0.354
mes.dStromal_early	GCSH	1.1736815540764734e-90	7.051255957203207e-95	0.6266251762383959	0.867	0.664
mes.dStromal_early	LAMA2	1.6078401438666695e-90	9.659598341043374e-95	0.6285875330501101	0.602	0.31
mes.dStromal_early	RHOU	1.39108580741904e-88	8.357379437783359e-93	0.5714938571315504	0.495	0.221
mes.dStromal_early	ATXN1	5.144157268012591e-88	3.0905120264419285e-92	0.6657387512225725	0.812	0.591
mes.dStromal_early	NPW	5.028760892601452e-86	3.021184074858187e-90	0.7177707651339326	0.677	0.373
mes.dStromal_early	PPP1CB	1.0133391609009796e-85	6.087949299495221e-90	0.5937439827375957	0.899	0.782
mes.dStromal_early	FLRT2	1.2418688690477788e-85	7.460912400407205e-90	0.6287787045886086	0.588	0.31
mes.dStromal_early	RASD1	7.764110144005033e-83	4.664529975371002e-87	0.6853135140637416	0.67	0.403
mes.dStromal_early	PTCH1	2.511101489909753e-81	1.508622102679335e-85	0.6855359131910792	0.689	0.4
mes.dStromal_early	ZFYVE21	1.3466532906344562e-80	8.090437312312744e-85	0.714931037530142	0.664	0.447
mes.dStromal_early	TCF12	1.3659831469837242e-79	8.206567419547757e-84	0.5881228814460557	0.814	0.606
mes.dStromal_early	PGR	1.298808478863202e-77	7.8029947663755e-82	0.6842637741143733	0.871	0.65
mes.dStromal_early	XIST	1.6973622212355016e-65	1.0197429986395324e-69	0.6586474541117169	0.99	0.903
mes.dStromal_early	PAGE4	2.257945320129934e-56	1.356530681964514e-60	0.6329487484110065	0.341	0.142
mes.dStromal_late	IGFBP1	0.0	0.0	4.249919294488239	0.643	0.043
mes.dStromal_late	CXCL8	0.0	0.0	2.836051006187409	0.741	0.13
mes.dStromal_late	RND3	0.0	0.0	2.405771507323052	0.979	0.578
mes.dStromal_late	TNFAIP3	0.0	0.0	2.2586854950735185	0.909	0.288
mes.dStromal_late	SOD2	0.0	0.0	2.118091375035588	0.992	0.655
mes.dStromal_late	NFKBIA	0.0	0.0	2.0779861591802766	0.99	0.726
mes.dStromal_late	SAT1	0.0	0.0	2.002284205584986	0.994	0.771
mes.dStromal_late	ARC	0.0	0.0	1.9596845800610845	0.704	0.077
mes.dStromal_late	LEFTY2	0.0	0.0	1.956760899034669	0.52	0.047
mes.dStromal_late	PAEP	0.0	0.0	1.901776823636956	0.714	0.19
mes.dStromal_late	GADD45A	0.0	0.0	1.7279363916904105	0.901	0.385
mes.dStromal_late	KLF6	0.0	0.0	1.716591285914618	0.969	0.635
mes.dStromal_late	RBP1	0.0	0.0	1.6724570896634288	0.997	0.84
mes.dStromal_late	TGM2	0.0	0.0	1.6306549527081258	0.987	0.655
mes.dStromal_late	NEAT1	0.0	0.0	1.6149970431204466	0.996	0.99
mes.dStromal_late	DUSP1	0.0	0.0	1.60918434937628	0.991	0.716
mes.dStromal_late	CXCL2	0.0	0.0	1.4672176450425296	0.699	0.143
mes.dStromal_late	DKK1	0.0	0.0	1.4173084422924245	0.779	0.188
mes.dStromal_late	TRIB1	0.0	0.0	1.3916842003643066	0.829	0.234
mes.dStromal_late	TNFAIP2	0.0	0.0	1.320464539761323	0.888	0.329
mes.dStromal_late	AC016831.1	0.0	0.0	1.3131563214513449	0.681	0.106
mes.dStromal_late	IRS2	0.0	0.0	1.1348950310568138	0.778	0.228
mes.dStromal_late	MIR222HG	0.0	0.0	1.118624747954552	0.64	0.153
mes.dStromal_late	SLC2A1	0.0	0.0	1.0990356732862718	0.682	0.155
mes.dStromal_late	ULK4	0.0	0.0	1.0257073417817977	0.656	0.153
mes.dStromal_late	GPRC5A	0.0	0.0	1.0119027795247446	0.653	0.129
mes.dStromal_late	GNG4	0.0	0.0	0.9329989935175322	0.607	0.103
mes.dStromal_late	RAMP3	0.0	0.0	0.6720560974075555	0.404	0.03
mes.dStromal_late	SNX10	0.0	0.0	0.6578261046153223	0.535	0.089
mes.dStromal_late	AL078604.2	0.0	0.0	0.5618836448633736	0.325	0.005
mes.dStromal_late	NFKBIZ	1.2260916863859234e-302	7.36612608222243e-307	1.3525580231551606	0.943	0.476
mes.dStromal_late	EMP1	7.172518553620926e-302	4.3091129790453146e-306	1.237361388845212	0.911	0.413
mes.dStromal_late	RPS18	1.8601862149904185e-299	1.117564562926055e-303	0.8371156695749224	1.0	0.999
mes.dStromal_late	PLIN2	4.122188858303148e-297	2.47653280763181e-301	1.5289312290139234	0.931	0.534
mes.dStromal_late	C11orf96	9.801062262091023e-294	5.888292137032757e-298	1.689767105927161	0.995	0.707
mes.dStromal_late	MGST1	1.093723029409357e-291	6.570880320873278e-296	1.125540819535141	0.684	0.18
mes.dStromal_late	TIMP3	3.5588599978875237e-278	2.1380955229123002e-282	2.0143936317012336	0.986	0.775
mes.dStromal_late	MAP3K8	1.4544996857693806e-276	8.73835797999027e-281	0.8758416324157741	0.632	0.159
mes.dStromal_late	PRLR	1.7527424005422597e-275	1.0530143589920457e-279	1.0774347726200455	0.836	0.32
mes.dStromal_late	EFEMP1	2.349376891091009e-273	1.4114610339988044e-277	1.014323740876746	0.729	0.232
mes.dStromal_late	DCN	1.5913766028347098e-272	9.560688512073956e-277	1.288674728031356	0.999	0.854
mes.dStromal_late	LUM	3.11580604263698e-267	1.871917117835374e-271	1.54727897003187	1.0	0.79
mes.dStromal_late	C1QTNF6	2.4965495788643167e-263	1.4998795907866126e-267	1.158173464040238	0.724	0.255
mes.dStromal_late	RPL10	2.0127820520386823e-262	1.2092412448415036e-266	0.6557194184537369	1.0	1.0
mes.dStromal_late	S100A6	3.3973590846402386e-261	2.0410688402765023e-265	1.2107045381573256	1.0	0.945
mes.dStromal_late	COX6C	3.3045587289540072e-257	1.9853161483652795e-261	1.1633794388251828	0.999	0.98
mes.dStromal_late	ST3GAL5	3.556834002459848e-257	2.136878343322228e-261	0.7336294201602136	0.53	0.112
mes.dStromal_late	C3	5.1537292353563996e-257	3.096262682701352e-261	0.6087166134502755	0.568	0.118
mes.dStromal_late	SERPINE1	5.119905284172924e-253	3.0759418949672127e-257	0.761373645753719	0.673	0.186
mes.dStromal_late	S100A16	6.226765585303536e-253	3.740922550497768e-257	1.1157293003382098	0.91	0.495
mes.dStromal_late	VCAN	1.6399561798498042e-244	9.852545388103358e-249	1.2610910266544295	0.992	0.743
mes.dStromal_late	SPHK1	1.4600701255075672e-235	8.771824124407132e-240	0.7559587105600428	0.527	0.121
mes.dStromal_late	PPP1R15A	2.9642390709186642e-235	1.7808585586774792e-239	1.1580415532546895	0.984	0.748
mes.dStromal_late	LY6K	5.351268270753661e-235	3.214940384952635e-239	0.5862611453673707	0.379	0.057
mes.dStromal_late	GADD45G	1.5052523693195761e-232	9.043270467525239e-237	1.5116634473516988	0.77	0.31
mes.dStromal_late	GABARAPL1	4.298727755146597e-232	2.5825940253208757e-236	0.9682495850972472	0.786	0.333
mes.dStromal_late	IGFBP3	3.498732479399964e-231	2.101972051306676e-235	1.5180556390485038	0.859	0.435
mes.dStromal_late	LCP1	6.458628780086399e-227	3.880221556074736e-231	0.5649712517143144	0.499	0.108
mes.dStromal_late	RPL36	2.292918614535438e-226	1.3775419732865349e-230	0.6826232253908717	1.0	0.996
mes.dStromal_late	MRPS24	8.896284315210102e-226	5.344718723466569e-230	1.6158634493497677	0.942	0.703
mes.dStromal_late	PDPN	2.2616223835508183e-225	1.3587397918599087e-229	0.7073582953786373	0.654	0.199
mes.dStromal_late	RPL12	3.636649365579709e-225	2.184829898215505e-229	0.6738086848580656	1.0	0.997
mes.dStromal_late	CFD	4.792801253949072e-225	2.8794240035740888e-229	0.8214518418496117	0.898	0.339
mes.dStromal_late	UBC	8.923870273533302e-225	5.3612918435165526e-229	0.9173188338172976	1.0	0.99
mes.dStromal_late	FOXO1	1.6984752836972848e-222	1.020411705435437e-226	0.9996855602881952	0.845	0.417
mes.dStromal_late	TMEM37	1.0054154198916088e-219	6.040344967807805e-224	0.8476307752203059	0.725	0.263
mes.dStromal_late	MEG3	2.484279956178141e-219	1.4925082344116195e-223	1.2721006133325914	0.96	0.625
mes.dStromal_late	CCDC71L	1.1290310401498143e-216	6.783004146289063e-221	1.0726406325721871	0.764	0.328
mes.dStromal_late	APOE	4.52502057139353e-216	2.718546453225312e-220	1.213202720230024	0.996	0.851
mes.dStromal_late	GAS1	1.858596315153098e-215	1.1166093812875326e-219	0.9509073208527512	0.542	0.145
mes.dStromal_late	INSR	3.254033175971234e-214	1.9549613553446888e-218	0.9344436283093795	0.737	0.292
mes.dStromal_late	MAP2K3	2.2455244813379666e-210	1.3490684778239502e-214	0.7901480091707068	0.602	0.188
mes.dStromal_late	GNLY	3.872484491123729e-209	2.3265151643879416e-213	1.0483269343832442	0.529	0.142
mes.dStromal_late	FTH1	1.7712530040458076e-207	1.0641351781590915e-211	0.7363363727291814	1.0	0.999
mes.dStromal_late	NNMT	4.8045473921824206e-206	2.8864808604280092e-210	0.7806191448996693	0.735	0.258
mes.dStromal_late	CRYAB	8.599507054647606e-206	5.166420579541969e-210	1.390873478553576	0.909	0.53
mes.dStromal_late	APOC1	3.4375056685217624e-204	2.0651881457024706e-208	1.059932058298105	0.749	0.302
mes.dStromal_late	PNRC1	2.0186135024737407e-203	1.2127446695546656e-207	0.873780543185958	0.993	0.929
mes.dStromal_late	IER3	1.352217835795469e-201	8.12386804322901e-206	1.1905943617708936	0.915	0.524
mes.dStromal_late	BASP1	1.1816093601154085e-198	7.09888471081651e-203	0.9536110965203124	0.977	0.646
mes.dStromal_late	LITAF	2.6571883899434864e-198	1.5963883388065403e-202	0.8619965722530747	0.943	0.668
mes.dStromal_late	CITED2	1.9417843804594443e-197	1.1665871916247785e-201	1.024644102642608	0.753	0.325
mes.dStromal_late	EIF1	2.5159243789945517e-195	1.5115196028804756e-199	0.6928593187574803	1.0	0.997
mes.dStromal_late	RPS14	3.261122826097651e-193	1.9592206825459002e-197	0.5793089506950988	1.0	0.998
mes.dStromal_late	SPSB1	7.69199140910037e-190	4.621202408591392e-194	0.7388993775399548	0.628	0.217
mes.dStromal_late	TXN	2.557627004736056e-189	1.536573748714963e-193	0.9106801030762446	0.998	0.922
mes.dStromal_late	KLF4	3.484796581268131e-189	2.09359962827764e-193	0.8833240112087168	0.849	0.408
mes.dStromal_late	RAP1B	2.5548376562253943e-187	1.5348979610846467e-191	0.9311951392821785	0.951	0.745
mes.dStromal_late	CEBPB	3.983862045800448e-182	2.3934286847704706e-186	0.8983409732267904	0.986	0.815
mes.dStromal_late	CD83	1.2354502549504776e-179	7.42235058546397e-184	0.7892158392345144	0.46	0.118
mes.dStromal_late	ATF3	1.4836860691812541e-179	8.913704230587288e-184	0.7750394280759827	0.933	0.478
mes.dStromal_late	ANXA1	4.9328324544529596e-178	2.963552090389281e-182	1.0190361866878428	0.813	0.412
mes.dStromal_late	XBP1	5.978124678837754e-177	3.591543814261192e-181	0.9051220218798516	0.941	0.721
mes.dStromal_late	PIM1	1.9135328951050382e-175	1.1496142355692632e-179	0.7876374305214874	0.738	0.317
mes.dStromal_late	VWA1	1.9025630437314398e-174	1.1430237571231245e-178	0.6990350814626267	0.601	0.213
mes.dStromal_late	CXCL14	7.2240572147705075e-174	4.34007642821899e-178	0.7723136787088951	0.455	0.111
mes.dStromal_late	EMILIN2	1.3810100777920954e-173	8.296846367029711e-178	0.7681133149557046	0.815	0.421
mes.dStromal_late	RGS2	2.1632980485935264e-173	1.2996683980736115e-177	0.7197684694981556	0.541	0.165
mes.dStromal_late	AC058791.1	5.340112142899758e-173	3.2082379951335283e-177	0.718059121577795	0.578	0.193
mes.dStromal_late	MEG8	9.5365922074797e-173	5.7294035491016515e-177	0.9714903823734928	0.65	0.247
mes.dStromal_late	PLK3	1.407691162026227e-171	8.457141255789887e-176	0.7695828399034763	0.617	0.231
mes.dStromal_late	LGALS1	1.9631379866605282e-168	1.1794160328390076e-172	0.65571135405132	1.0	0.996
mes.dStromal_late	RCAN1	1.5687018286798909e-167	9.424462773685137e-172	0.6848988051765881	0.546	0.175
mes.dStromal_late	RPL39	1.9346318965332528e-165	1.162290115069542e-169	0.6096517785362678	1.0	0.998
mes.dStromal_late	CSRNP1	8.150777983046989e-165	4.896832672302186e-169	0.6921526926374817	0.702	0.29
mes.dStromal_late	REL	4.4081690328439046e-164	2.6483442672537724e-168	0.7362443282027032	0.636	0.253
mes.dStromal_late	AC016831.5	4.588956931649448e-163	2.7569582046557213e-167	0.610407082559257	0.518	0.162
mes.dStromal_late	ARID5B	1.8811086989715732e-162	1.130134394095268e-166	0.9963351773832396	0.952	0.727
mes.dStromal_late	SMAD7	2.861633655060721e-162	1.7192151727610222e-166	0.808871389766929	0.643	0.267
mes.dStromal_late	MMP2	8.938927818168223e-162	5.370338130470545e-166	0.6415407402873421	0.984	0.702
mes.dStromal_late	RGCC	2.1623233561280108e-158	1.2990828213445544e-162	0.5920603416624433	0.59	0.197
mes.dStromal_late	BCAT1	5.6585777212013765e-157	3.3995660686100195e-161	0.5884875565531291	0.635	0.234
mes.dStromal_late	TSPO	1.2482364212307216e-155	7.499167445062912e-160	0.8906003440418087	0.874	0.57
mes.dStromal_late	F3	1.3563366772503985e-155	8.148613260741355e-160	0.893383785452351	0.758	0.352
mes.dStromal_late	MYL6	1.7435794333861126e-155	1.0475094222806325e-159	0.5621549398637242	1.0	0.997
mes.dStromal_late	HMOX1	1.338050030205816e-151	8.038750556958943e-156	0.5867865175639754	0.245	0.034
mes.dStromal_late	MAP1LC3B	1.3390672285272155e-151	8.044861691362064e-156	0.8384712877886658	0.916	0.666
mes.dStromal_late	CPXM1	3.0605125347056896e-150	1.838697827999813e-154	0.7995012477579932	0.937	0.636
mes.dStromal_late	ANXA2	2.065887838357288e-149	1.2411461930653582e-153	0.6934986999060153	0.993	0.853
mes.dStromal_late	SERTAD1	1.3345882410158028e-143	8.017952784714946e-148	0.8864787824893996	0.785	0.431
mes.dStromal_late	SLC6A8	3.0105056355759e-143	1.8086546323676177e-147	0.6913319885670651	0.601	0.242
mes.dStromal_late	LMCD1	6.852709005471838e-143	4.116977473999303e-147	0.7401576428646316	0.56	0.201
mes.dStromal_late	LGALS3	7.038005374924282e-143	4.228300014974035e-147	0.6946615515374828	0.995	0.894
mes.dStromal_late	RPS2	5.128461738280808e-141	3.081082450153685e-145	0.5661807531184175	1.0	0.999
mes.dStromal_late	WTAP	1.6770048749162869e-140	1.0075126914486552e-144	0.8478229280853331	0.87	0.595
mes.dStromal_late	ABL2	3.7014220799614457e-140	2.2237441153267923e-144	1.030641230595589	0.575	0.246
mes.dStromal_late	CLEC2B	7.002830761827192e-140	4.2071677752040805e-144	0.8607760111388703	0.761	0.405
mes.dStromal_late	RAMP1	1.775885409019091e-139	1.0669182391223137e-143	0.8043926234172702	0.993	0.773
mes.dStromal_late	MYDGF	4.775740466437948e-138	2.8691742063309992e-142	0.760514377924207	0.938	0.767
mes.dStromal_late	DUSP2	9.338609641270091e-137	5.610459381958602e-141	0.6300896072480755	0.34	0.078
mes.dStromal_late	PLAUR	1.982568346649629e-136	1.1910894242412912e-140	0.5962923795971936	0.628	0.258
mes.dStromal_late	FOSB	1.870344523325254e-135	1.1236674817213905e-139	0.8296652703316942	0.99	0.763
mes.dStromal_late	S100A11	3.665535714249411e-135	2.2021842680981743e-139	0.7995652662887238	0.985	0.906
mes.dStromal_late	MCC	4.417004528532714e-135	2.6536524653245504e-139	0.6123670774605126	0.655	0.29
mes.dStromal_late	MCL1	7.974755415648447e-134	4.7910816555412716e-138	0.6959341123137346	0.968	0.768
mes.dStromal_late	MAFF	4.586971378860643e-132	2.7557653222352917e-136	0.5798390439417616	0.774	0.373
mes.dStromal_late	CD55	7.731612608884525e-129	4.645006073225909e-133	0.6381499000940336	0.761	0.398
mes.dStromal_late	MT-ND5	8.335676755312833e-128	5.007916344435466e-132	0.7402049213225421	0.999	0.995
mes.dStromal_late	MANF	8.519462522727168e-128	5.1183313443839996e-132	0.7968505186978085	0.873	0.59
mes.dStromal_late	ERN1	1.6844557865063178e-127	1.0119890576787732e-131	0.6550408958423414	0.662	0.316
mes.dStromal_late	MXRA8	4.6096344404799796e-126	2.7693808594052145e-130	0.6716745918159395	0.949	0.75
mes.dStromal_late	NFKB1	1.3074390935733432e-124	7.854845861059437e-129	0.6569430887269057	0.66	0.317
mes.dStromal_late	CRISPLD2	2.299401547151385e-124	1.3814367961257948e-128	0.682775613366684	0.915	0.656
mes.dStromal_late	DNAJA1	4.096544858359942e-124	2.461126379309067e-128	0.7191977668935738	0.979	0.865
mes.dStromal_late	WNT4	7.773844827209467e-124	4.67037838823038e-128	0.7869624740316272	0.713	0.35
mes.dStromal_late	CDKN1C	1.149525295852826e-121	6.906129743783874e-126	1.195476529338485	0.804	0.54
mes.dStromal_late	TUBB4B	1.4391710055225152e-121	8.646266179168009e-126	0.6936081334913518	0.941	0.716
mes.dStromal_late	PLAGL1	1.56090976252606e-120	9.377649519531751e-125	0.7078439380945015	0.705	0.363
mes.dStromal_late	BTG3	8.000432512604875e-120	4.806507967921221e-124	0.6929202115455542	0.797	0.484
mes.dStromal_late	FBLN2	5.845805588626482e-119	3.5120490168978557e-123	0.56834292870689	0.771	0.393
mes.dStromal_late	ATP13A3	8.774871890720223e-118	5.271776443809086e-122	0.6091376374594871	0.648	0.307
mes.dStromal_late	NCOA7	3.2531075429872126e-113	1.954405252620735e-117	0.5863759201028025	0.65	0.31
mes.dStromal_late	SGK1	1.6548943539653051e-112	9.942291102224724e-117	0.6515256151426103	0.517	0.201
mes.dStromal_late	CUX1	5.3316451456085025e-112	3.2031511839041764e-116	0.6533003831813347	0.91	0.705
mes.dStromal_late	CDK2AP2	3.157554973872193e-111	1.896999083131387e-115	0.6726318754949197	0.688	0.365
mes.dStromal_late	OTUD1	3.1857562659365882e-111	1.9139418840111682e-115	0.6001795506958153	0.456	0.164
mes.dStromal_late	HSPA5	1.1624385659898851e-110	6.9837102192243e-115	0.6386374286945724	0.985	0.896
mes.dStromal_late	SEC61G	1.257277254186002e-109	7.553483053085021e-114	0.6556544127729529	0.972	0.876
mes.dStromal_late	DHRS3	6.423023182103058e-108	3.8588303887672323e-112	0.6260564544540107	0.605	0.273
mes.dStromal_late	IER2	1.9830086852796893e-107	1.1913539713305433e-111	0.6207232453491565	0.995	0.818
mes.dStromal_late	SDF2L1	1.3833718475491193e-104	8.311035431355479e-109	0.6698634338571561	0.665	0.356
mes.dStromal_late	KDM6B	6.783484916804816e-104	4.075388955725332e-108	0.7813753642105891	0.732	0.447
mes.dStromal_late	PDIA6	6.276298331622862e-101	3.7706808841230784e-105	0.6089945075679672	0.968	0.872
mes.dStromal_late	PDLIM4	6.301823619253175e-101	3.786015992341951e-105	0.5873723583751485	0.851	0.56
mes.dStromal_late	RTN4	4.5042279490999076e-98	2.7060546404925848e-102	0.5755116862582159	0.951	0.827
mes.dStromal_late	CALR	7.207124050066595e-98	4.329903304335593e-102	0.5925329629209939	0.981	0.91
mes.dStromal_late	DAXX	1.0121194339081504e-97	6.080621411283572e-102	0.6003103258887265	0.669	0.358
mes.dStromal_late	RPL22L1	4.002686411725868e-97	2.404738006443897e-101	0.5770250123738476	0.915	0.697
mes.dStromal_late	MAF	2.081111871722371e-96	1.2502925032876967e-100	0.670341698340271	0.804	0.504
mes.dStromal_late	EMP3	4.1282188495141615e-96	2.4801555118739333e-100	0.643133411201342	0.938	0.777
mes.dStromal_late	PIM3	1.4560359128667059e-94	8.747587340743202e-99	0.5650089388632893	0.731	0.422
mes.dStromal_late	IGFBP6	9.087147103356392e-94	5.4593854631158856e-98	0.6654454375408263	0.821	0.551
mes.dStromal_late	RPS10	1.8839767065739672e-93	1.1318574386145792e-97	0.6485218504180308	0.984	0.837
mes.dStromal_late	RBBP6	2.7832549725754987e-93	1.6721267483181125e-97	0.735108418183942	0.829	0.6
mes.dStromal_late	GLUL	8.543460219218735e-93	5.132748704847543e-97	0.5878169587076074	0.86	0.619
mes.dStromal_late	RASGRP2	1.3728234486133782e-92	8.24766265312934e-97	0.605524708801055	0.564	0.261
mes.dStromal_late	FAM207A	3.614997179377644e-92	2.171821675805133e-96	0.6924507961845503	0.585	0.299
mes.dStromal_late	ID2	1.5990738993037298e-91	9.606932407952717e-96	0.6369521984779178	0.747	0.413
mes.dStromal_late	BMP2	2.085963991993711e-91	1.2532075650307665e-95	0.563586056035048	0.438	0.171
